id;nome_cidade_partida;dia_da_criacao;dia_semana_da_criacao;hora_da_criacao;bairro_partida;PROBABILIDADE
473;Fortaleza;1;4;13;Conjunto Prefeito Jose Walter;0,105263158
474;Fortaleza;1;4;13;Dende;0,00877193
475;Fortaleza;1;4;13;Dionisio Torres;0,01754386
476;Fortaleza;1;4;13;Dom Lustosa;0,00877193
477;Fortaleza;1;4;13;Edson Queiroz;0,00877193
478;Fortaleza;1;4;13;Jabuti;0,00877193
479;Fortaleza;1;4;13;Jacarecanga;0,01754386
480;Fortaleza;1;4;13;Jardim das Oliveiras;0,01754386
481;Fortaleza;1;4;13;Joaquim Tavora;0,00877193
482;Fortaleza;1;4;13;Joquei Clube;0,00877193
483;Fortaleza;1;4;13;Lagoa Redonda;0,026315789
484;Fortaleza;1;4;13;Lagoa Sapiranga (Coite);0,061403509
485;Fortaleza;1;4;13;Manoel Dias Branco;0,00877193
486;Fortaleza;1;4;13;Meireles;0,061403509
487;Fortaleza;1;4;13;Messejana;0,01754386
488;Fortaleza;1;4;13;Mondubim;0,087719298
489;Fortaleza;1;4;13;Montese;0,00877193
490;Fortaleza;1;4;13;Moura Brasil;0,00877193
491;Fortaleza;1;4;13;Mucuripe;0,00877193
492;Fortaleza;1;4;13;Papicu;0,01754386
493;Fortaleza;1;4;13;Parangaba;0,00877193
494;Fortaleza;1;4;13;Parque Dois Irmaos;0,043859649
495;Fortaleza;1;4;13;Parque Iracema;0,00877193
496;Fortaleza;1;4;13;Passare;0,061403509
497;Fortaleza;1;4;13;Patriolino Ribeiro;0,00877193
498;Fortaleza;1;4;13;Pici;0,00877193
499;Fortaleza;1;4;13;Planalto Ayrton Senna;0,061403509
500;Fortaleza;1;4;13;Praia de Iracema;0,00877193
501;Fortaleza;1;4;13;Sao Bento;0,00877193
502;Fortaleza;1;4;13;Sao Gerardo;0,00877193
503;Fortaleza;1;4;13;Sao Joao do Tauape;0,00877193
504;Fortaleza;1;4;14;Aldeota;0,089108911
505;Fortaleza;1;4;14;Bairro de Fatima;0,01980198
506;Fortaleza;1;4;14;Barroso;0,00990099
507;Fortaleza;1;4;14;Benfica;0,00990099
508;Fortaleza;1;4;14;Boa Vista Castelao;0,00990099
509;Fortaleza;1;4;14;Cais do Porto;0,01980198
510;Fortaleza;1;4;14;Cajazeiras;0,00990099
511;Fortaleza;1;4;14;Canindezinho;0,00990099
512;Fortaleza;1;4;14;Centro;0,00990099
513;Fortaleza;1;4;14;Cidade dos Funcionarios;0,01980198
514;Fortaleza;1;4;14;Coco;0,00990099
515;Fortaleza;1;4;14;Conjunto Ceara;0,00990099
516;Fortaleza;1;4;14;Conjunto Esperanca;0,00990099
517;Fortaleza;1;4;14;Conjunto Prefeito Jose Walter;0,069306931
518;Fortaleza;1;4;14;Damas;0,00990099
519;Fortaleza;1;4;14;Dionisio Torres;0,00990099
520;Fortaleza;1;4;14;Engenheiro Luciano Cavalcante;0,01980198
521;Fortaleza;1;4;14;Fortaleza;0,01980198
522;Fortaleza;1;4;14;Granja Portugal;0,00990099
523;Fortaleza;1;4;14;Henrique Jorge;0,01980198
524;Fortaleza;1;4;14;Itaperi;0,01980198
525;Fortaleza;1;4;14;Jacarecanga;0,00990099
526;Fortaleza;1;4;14;Jardim Cearense;0,00990099
527;Fortaleza;1;4;14;Joaquim Tavora;0,01980198
528;Fortaleza;1;4;14;Jose Bonifacio;0,00990099
529;Fortaleza;1;4;14;Lagoa Redonda;0,01980198
530;Fortaleza;1;4;14;Lagoa Sapiranga (Coite);0,02970297
531;Fortaleza;1;4;14;Luciano Cavalcante;0,00990099
532;Fortaleza;1;4;14;Mata Galinha;0,00990099
533;Fortaleza;1;4;14;Meireles;0,118811881
534;Fortaleza;1;4;14;Messejana;0,00990099
535;Fortaleza;1;4;14;Mondubim;0,059405941
536;Fortaleza;1;4;14;Monte Castelo;0,00990099
537;Fortaleza;1;4;14;Montese;0,00990099
538;Fortaleza;1;4;14;Parque Dois Irmaos;0,01980198
539;Fortaleza;1;4;14;Parque Genibau;0,00990099
540;Fortaleza;1;4;14;Parque Iracema;0,00990099
541;Fortaleza;1;4;14;Parque Santa Maria;0,00990099
542;Fortaleza;1;4;14;Parquelandia;0,01980198
543;Fortaleza;1;4;14;Passare;0,059405941
544;Fortaleza;1;4;14;Pedras;0,00990099
545;Fortaleza;1;4;14;Planalto Ayrton Senna;0,02970297
546;Fortaleza;1;4;14;Praia de Iracema;0,00990099
547;Fortaleza;1;4;14;Praia Do Futuro;0,00990099
548;Fortaleza;1;4;14;Quintino Cunha;0,00990099
549;Fortaleza;1;4;14;Rodolfo Teofilo;0,01980198
550;Fortaleza;1;4;14;Sabiaguaba;0,01980198
551;Fortaleza;1;4;14;Varjota;0,01980198
552;Fortaleza;1;4;15; Maraponga;0,008849558
553;Fortaleza;1;4;15;Aldeota;0,017699115
554;Fortaleza;1;4;15;Antonio Diogo;0,03539823
555;Fortaleza;1;4;15;Bairro de Fatima;0,026548673
556;Fortaleza;1;4;15;Barra do Ceara;0,026548673
557;Fortaleza;1;4;15;Barroso;0,008849558
558;Fortaleza;1;4;15;Bela Vista;0,026548673
559;Fortaleza;1;4;15;Cais do Porto;0,053097345
560;Fortaleza;1;4;15;Cajazeiras;0,008849558
561;Fortaleza;1;4;15;Cambeba;0,017699115
562;Fortaleza;1;4;15;Centro;0,017699115
563;Fortaleza;1;4;15;Cidade dos Funcionarios;0,03539823
564;Fortaleza;1;4;15;Coco;0,017699115
565;Fortaleza;1;4;15;Conjunto Esperanca;0,008849558
566;Fortaleza;1;4;15;Conjunto Prefeito Jose Walter;0,088495575
567;Fortaleza;1;4;15;Cristo Redentor;0,008849558
568;Fortaleza;1;4;15;De Lourdes;0,008849558
569;Fortaleza;1;4;15;Dias Macedo;0,008849558
570;Fortaleza;1;4;15;Dionisio Torres;0,008849558
571;Fortaleza;1;4;15;Dom Lustosa;0,008849558
572;Fortaleza;1;4;15;Edson Queiroz;0,017699115
573;Fortaleza;1;4;15;Engenheiro Luciano Cavalcante;0,017699115
574;Fortaleza;1;4;15;Fortaleza;0,03539823
575;Fortaleza;1;4;15;Henrique Jorge;0,008849558
576;Fortaleza;1;4;15;Itaperi;0,008849558
577;Fortaleza;1;4;15;Jacarecanga;0,008849558
578;Fortaleza;1;4;15;Jangurussu;0,008849558
579;Fortaleza;1;4;15;Jardim America;0,017699115
580;Fortaleza;1;4;15;Jardim das Oliveiras;0,008849558
581;Fortaleza;1;4;15;Joao XXIII;0,008849558
582;Fortaleza;1;4;15;Joquei Clube;0,008849558
583;Fortaleza;1;4;15;Jose Bonifacio;0,008849558
584;Fortaleza;1;4;15;Lagoa Redonda;0,026548673
585;Fortaleza;1;4;15;Lagoa Sapiranga (Coite);0,03539823
586;Fortaleza;1;4;15;Meireles;0,053097345
587;Fortaleza;1;4;15;Messejana;0,017699115
588;Fortaleza;1;4;15;Mondubim;0,026548673
589;Fortaleza;1;4;15;Moura Brasil;0,008849558
590;Fortaleza;1;4;15;Papicu;0,026548673
591;Fortaleza;1;4;15;Parangaba;0,008849558
592;Fortaleza;1;4;15;Parque Genibau;0,008849558
593;Fortaleza;1;4;15;Parque Presidente Vargas;0,008849558
594;Fortaleza;1;4;15;Passare;0,03539823
595;Fortaleza;1;4;15;Patriolino Ribeiro;0,008849558
596;Fortaleza;1;4;15;Planalto Ayrton Senna;0,008849558
597;Fortaleza;1;4;15;Praia de Iracema;0,008849558
598;Fortaleza;1;4;15;Praia Do Futuro;0,044247788
599;Fortaleza;1;4;15;Praia do Futuro II;0,008849558
600;Fortaleza;1;4;15;Rodolfo Teofilo;0,008849558
601;Fortaleza;1;4;15;Sao Bento;0,008849558
602;Fortaleza;1;4;15;Sao Joao do Tauape;0,008849558
603;Fortaleza;1;4;15;Varjota;0,008849558
604;Fortaleza;1;4;15;Vicente Pinzon;0,017699115
605;Fortaleza;1;4;15;Vila Velha;0,008849558
606;Fortaleza;1;4;16;Aldeota;0,050847458
607;Fortaleza;1;4;16;Antonio Diogo;0,008474576
608;Fortaleza;1;4;16;Bairro de Fatima;0,033898305
609;Fortaleza;1;4;16;Barra do Ceara;0,016949153
610;Fortaleza;1;4;16;Barroso;0,016949153
611;Fortaleza;1;4;16;Cais do Porto;0,016949153
612;Fortaleza;1;4;16;Cajazeiras;0,008474576
613;Fortaleza;1;4;16;Cambeba;0,008474576
614;Fortaleza;1;4;16;Carlito Pamplona;0,008474576
615;Fortaleza;1;4;16;Centro;0,025423729
616;Fortaleza;1;4;16;Cidade dos Funcionarios;0,008474576
617;Fortaleza;1;4;16;Coco;0,008474576
618;Fortaleza;1;4;16;Conjunto Prefeito Jose Walter;0,127118644
619;Fortaleza;1;4;16;Damas;0,016949153
620;Fortaleza;1;4;16;De Lourdes;0,008474576
621;Fortaleza;1;4;16;Democrito Rocha;0,008474576
622;Fortaleza;1;4;16;Dionisio Torres;0,008474576
623;Fortaleza;1;4;16;Edson Queiroz;0,016949153
624;Fortaleza;1;4;16;Floresta;0,008474576
625;Fortaleza;1;4;16;Fortaleza;0,025423729
626;Fortaleza;1;4;16;Granja Lisboa;0,008474576
627;Fortaleza;1;4;16;Guajiru;0,008474576
628;Fortaleza;1;4;16;Itaperi;0,008474576
629;Fortaleza;1;4;16;Joaquim Tavora;0,008474576
630;Fortaleza;1;4;16;Joquei Clube;0,008474576
631;Fortaleza;1;4;16;Lagoa Sapiranga (Coite);0,033898305
632;Fortaleza;1;4;16;Mata Galinha;0,008474576
633;Fortaleza;1;4;16;Meireles;0,093220339
634;Fortaleza;1;4;16;Messejana;0,008474576
635;Fortaleza;1;4;16;Moderna Aldeota;0,008474576
636;Fortaleza;1;4;16;Mondubim;0,033898305
637;Fortaleza;1;4;16;Mucuripe;0,008474576
638;Fortaleza;1;4;16;Pan Americano;0,008474576
639;Fortaleza;1;4;16;Papicu;0,016949153
640;Fortaleza;1;4;16;Parangaba;0,008474576
641;Fortaleza;1;4;16;Parque Araxa;0,008474576
642;Fortaleza;1;4;16;Parque Dois Irmaos;0,008474576
643;Fortaleza;1;4;16;Parque Sao Jose;0,016949153
644;Fortaleza;1;4;16;Passare;0,042372881
645;Fortaleza;1;4;16;Pici;0,008474576
646;Fortaleza;1;4;16;Planalto Ayrton Senna;0,025423729
647;Fortaleza;1;4;16;Praia de Iracema;0,033898305
648;Fortaleza;1;4;16;Praia Do Futuro;0,033898305
649;Fortaleza;1;4;16;Presidente Kennedy;0,008474576
650;Fortaleza;1;4;16;Rodolfo Teofilo;0,008474576
651;Fortaleza;1;4;16;Sabiaguaba;0,042372881
652;Fortaleza;1;4;16;Sao Joao do Tauape;0,008474576
653;Fortaleza;1;4;16;Varjota;0,016949153
654;Fortaleza;1;4;16;Vicente Pinzon;0,008474576
655;Fortaleza;1;4;16;Vila Peri;0,008474576
656;Fortaleza;1;4;16;Vila Uniao;0,016949153
657;Fortaleza;1;4;17;Aerolandia;0,007518797
658;Fortaleza;1;4;17;Alagadico Sao Gerardo;0,007518797
659;Fortaleza;1;4;17;Aldeota;0,037593985
660;Fortaleza;1;4;17;Amadeu Furtado;0,007518797
661;Fortaleza;1;4;17;Ancuri;0,007518797
662;Fortaleza;1;4;17;Antonio Bezerra;0,007518797
663;Fortaleza;1;4;17;Antonio Diogo;0,030075188
664;Fortaleza;1;4;17;Bairro de Fatima;0,037593985
665;Fortaleza;1;4;17;Barra do Ceara;0,007518797
666;Fortaleza;1;4;17;Barroso;0,007518797
667;Fortaleza;1;4;17;Cais do Porto;0,007518797
668;Fortaleza;1;4;17;Canindezinho;0,007518797
669;Fortaleza;1;4;17;Carlito Pamplona;0,007518797
670;Fortaleza;1;4;17;Centro;0,022556391
671;Fortaleza;1;4;17;Cidade dos Funcionarios;0,015037594
672;Fortaleza;1;4;17;Coco;0,015037594
673;Fortaleza;1;4;17;Conjunto Esperanca;0,015037594
674;Fortaleza;1;4;17;Conjunto Metropolitano;0,007518797
675;Fortaleza;1;4;17;Conjunto Prefeito Jose Walter;0,060150376
676;Fortaleza;1;4;17;Couto Fernandes;0,007518797
677;Fortaleza;1;4;17;Dionisio Torres;0,015037594
678;Fortaleza;1;4;17;Edson Queiroz;0,015037594
679;Fortaleza;1;4;17;Engenheiro Luciano Cavalcante;0,015037594
680;Fortaleza;1;4;17;Farias Brito;0,007518797
681;Fortaleza;1;4;17;Fortaleza;0,030075188
682;Fortaleza;1;4;17;Itaperi;0,007518797
683;Fortaleza;1;4;17;Jangurussu;0,007518797
684;Fortaleza;1;4;17;Jardim das Oliveiras;0,007518797
685;Fortaleza;1;4;17;Jardim Iracema;0,007518797
686;Fortaleza;1;4;17;Joaquim Tavora;0,022556391
687;Fortaleza;1;4;17;Jose Bonifacio;0,007518797
688;Fortaleza;1;4;17;Lagoa Redonda;0,022556391
689;Fortaleza;1;4;17;Lagoa Sapiranga (Coite);0,007518797
690;Fortaleza;1;4;17;Manoel Dias Branco;0,007518797
691;Fortaleza;1;4;17;Mata Galinha;0,007518797
692;Fortaleza;1;4;17;Meireles;0,097744361
693;Fortaleza;1;4;17;Messejana;0,030075188
694;Fortaleza;1;4;17;Mondubim;0,037593985
695;Fortaleza;1;4;17;Monte Castelo;0,007518797
696;Fortaleza;1;4;17;Moura Brasil;0,007518797
697;Fortaleza;1;4;17;Mucuripe;0,022556391
698;Fortaleza;1;4;17;Papicu;0,015037594
699;Fortaleza;1;4;17;Paraipaba;0,007518797
700;Fortaleza;1;4;17;Parangaba;0,007518797
701;Fortaleza;1;4;17;Parque Dois Irmaos;0,007518797
702;Fortaleza;1;4;17;Passare;0,022556391
703;Fortaleza;1;4;17;Piedade;0,007518797
704;Fortaleza;1;4;17;Planalto Ayrton Senna;0,015037594
705;Fortaleza;1;4;17;Praia de Cumbuco;0,007518797
706;Fortaleza;1;4;17;Praia de Iracema;0,030075188
707;Fortaleza;1;4;17;Praia Do Futuro;0,052631579
708;Fortaleza;1;4;17;Rodolfo Teofilo;0,007518797
709;Fortaleza;1;4;17;Sabiaguaba;0,052631579
710;Fortaleza;1;4;17;Sao Joao do Tauape;0,015037594
711;Fortaleza;1;4;17;Serrinha;0,007518797
712;Fortaleza;1;4;17;Vicente Pinzon;0,022556391
713;Fortaleza;1;4;17;Vila Velha;0,007518797
714;Fortaleza;1;4;18;Alagadico Sao Gerardo;0,007246377
715;Fortaleza;1;4;18;Aldeota;0,072463768
716;Fortaleza;1;4;18;Amadeu Furtado;0,007246377
717;Fortaleza;1;4;18;Antonio Diogo;0,028985507
718;Fortaleza;1;4;18;Aquiraz;0,007246377
719;Fortaleza;1;4;18;Bairro de Fatima;0,014492754
720;Fortaleza;1;4;18;Barra do Ceara;0,014492754
721;Fortaleza;1;4;18;Beira Mar;0,007246377
722;Fortaleza;1;4;18;Benfica;0,007246377
723;Fortaleza;1;4;18;Cajazeiras;0,007246377
724;Fortaleza;1;4;18;Cambeba;0,007246377
725;Fortaleza;1;4;18;Centro;0,02173913
726;Fortaleza;1;4;18;Cidade dos Funcionarios;0,014492754
727;Fortaleza;1;4;18;Coco;0,043478261
728;Fortaleza;1;4;18;Conjunto Ceara II;0,007246377
729;Fortaleza;1;4;18;Conjunto Esperanca;0,007246377
730;Fortaleza;1;4;18;Conjunto Prefeito Jose Walter;0,115942029
731;Fortaleza;1;4;18;Democrito Rocha;0,02173913
732;Fortaleza;1;4;18;Dionisio Torres;0,014492754
733;Fortaleza;1;4;18;Edson Queiroz;0,007246377
734;Fortaleza;1;4;18;Fortaleza;0,007246377
735;Fortaleza;1;4;18;Granja Lisboa;0,007246377
736;Fortaleza;1;4;18;Granja Portugal;0,007246377
737;Fortaleza;1;4;18;Henrique Jorge;0,014492754
738;Fortaleza;1;4;18;Jardim das Oliveiras;0,02173913
739;Fortaleza;1;4;18;Joao XXIII;0,007246377
740;Fortaleza;1;4;18;Joaquim Tavora;0,02173913
741;Fortaleza;1;4;18;Lagoa Redonda;0,028985507
742;Fortaleza;1;4;18;Lagoa Sapiranga (Coite);0,014492754
743;Fortaleza;1;4;18;Maraponga;0,007246377
744;Fortaleza;1;4;18;Meireles;0,094202899
745;Fortaleza;1;4;18;Messejana;0,014492754
746;Fortaleza;1;4;18;Mondubim;0,065217391
747;Fortaleza;1;4;18;Montese;0,014492754
748;Fortaleza;1;4;18;Padre Andrade;0,014492754
749;Fortaleza;1;4;18;Papicu;0,02173913
750;Fortaleza;1;4;18;Parangaba;0,014492754
751;Fortaleza;1;4;18;Parque Dois Irmaos;0,02173913
752;Fortaleza;1;4;18;Passare;0,036231884
753;Fortaleza;1;4;18;Pici;0,007246377
754;Fortaleza;1;4;18;Planalto Ayrton Senna;0,028985507
755;Fortaleza;1;4;18;Praia Do Futuro;0,028985507
756;Fortaleza;1;4;18;Rodolfo Teofilo;0,028985507
757;Fortaleza;1;4;18;Sabiaguaba;0,007246377
758;Fortaleza;1;4;18;Sao Bento;0,007246377
759;Fortaleza;1;4;18;Sao Gerardo;0,007246377
760;Fortaleza;1;4;18;Sao Joao do Tauape;0,007246377
761;Fortaleza;1;4;18;Vila Peri;0,007246377
762;Fortaleza;1;4;19;Alagadico Sao Gerardo;0,010526316
763;Fortaleza;1;4;19;Aldeota;0,042105263
764;Fortaleza;1;4;19;Alto da Balanca;0,021052632
765;Fortaleza;1;4;19;Amadeu Furtado;0,010526316
766;Fortaleza;1;4;19;Antonio Diogo;0,031578947
767;Fortaleza;1;4;19;Bairro de Fatima;0,010526316
768;Fortaleza;1;4;19;Barroso;0,010526316
769;Fortaleza;1;4;19;Benfica;0,021052632
770;Fortaleza;1;4;19;Cajazeiras;0,010526316
771;Fortaleza;1;4;19;Centro;0,084210526
772;Fortaleza;1;4;19;Cidade 2000;0,031578947
773;Fortaleza;1;4;19;Conjunto Ceara II;0,010526316
774;Fortaleza;1;4;19;Conjunto Prefeito Jose Walter;0,136842105
775;Fortaleza;1;4;19;Dionisio Torres;0,010526316
776;Fortaleza;1;4;19;Dom Lustosa;0,010526316
777;Fortaleza;1;4;19;Edson Queiroz;0,021052632
778;Fortaleza;1;4;19;Engenheiro Luciano Cavalcante;0,010526316
779;Fortaleza;1;4;19;Granja Portugal;0,010526316
780;Fortaleza;1;4;19;Henrique Jorge;0,010526316
781;Fortaleza;1;4;19;Itaperi;0,010526316
782;Fortaleza;1;4;19;Joaquim Tavora;0,010526316
783;Fortaleza;1;4;19;Jose Bonifacio;0,031578947
784;Fortaleza;1;4;19;Jose de Alencar;0,010526316
785;Fortaleza;1;4;19;Lagoa Sapiranga (Coite);0,031578947
786;Fortaleza;1;4;19;Luciano Cavalcante;0,010526316
787;Fortaleza;1;4;19;Manoel Dias Branco;0,021052632
788;Fortaleza;1;4;19;Maraponga;0,021052632
789;Fortaleza;1;4;19;Meireles;0,052631579
790;Fortaleza;1;4;19;Mondubim;0,063157895
791;Fortaleza;1;4;19;Papicu;0,010526316
792;Fortaleza;1;4;19;Parangaba;0,010526316
793;Fortaleza;1;4;19;Parque Manibura;0,010526316
794;Fortaleza;1;4;19;Passare;0,031578947
795;Fortaleza;1;4;19;Pici;0,010526316
796;Fortaleza;1;4;19;Planalto Ayrton Senna;0,031578947
797;Fortaleza;1;4;19;Planalto Cidade Nova;0,010526316
798;Fortaleza;1;4;19;Pqe Albano;0,010526316
799;Fortaleza;1;4;19;Praia de Iracema;0,021052632
800;Fortaleza;1;4;19;Praia Do Futuro;0,031578947
801;Fortaleza;1;4;19;Sao Gerardo;0,010526316
802;Fortaleza;1;4;19;Seis Bocas;0,010526316
803;Fortaleza;1;4;19;Vila Peri;0,010526316
804;Fortaleza;1;4;19;Vila Uniao;0,010526316
805;Fortaleza;1;4;19;Ypacarai;0,010526316
806;Fortaleza;1;4;20;Aldeota;0,022727273
807;Fortaleza;1;4;20;Alto da Balanca;0,011363636
808;Fortaleza;1;4;20;Bairro de Fatima;0,045454545
809;Fortaleza;1;4;20;Benfica;0,011363636
810;Fortaleza;1;4;20;Cais do Porto;0,011363636
811;Fortaleza;1;4;20;Cajazeiras;0,011363636
812;Fortaleza;1;4;20;Canindezinho;0,011363636
813;Fortaleza;1;4;20;Centro;0,022727273
814;Fortaleza;1;4;20;Cidade 2000;0,011363636
815;Fortaleza;1;4;20;Cidade dos Funcionarios;0,011363636
816;Fortaleza;1;4;20;Cidade Nova;0,011363636
817;Fortaleza;1;4;20;Coco;0,011363636
818;Fortaleza;1;4;20;Conjunto Ceara I;0,011363636
819;Fortaleza;1;4;20;Conjunto Esperanca;0,011363636
820;Fortaleza;1;4;20;Conjunto Prefeito Jose Walter;0,090909091
821;Fortaleza;1;4;20;Cristo Redentor;0,011363636
822;Fortaleza;1;4;20;Damas;0,011363636
823;Fortaleza;1;4;20;Dionisio Torres;0,022727273
824;Fortaleza;1;4;20;Edson Queiroz;0,022727273
825;Fortaleza;1;4;20;Farias Brito;0,011363636
826;Fortaleza;1;4;20;Fortaleza;0,011363636
827;Fortaleza;1;4;20;Icarai;0,011363636
828;Fortaleza;1;4;20;Itaperi;0,011363636
829;Fortaleza;1;4;20;Jangurussu;0,022727273
830;Fortaleza;1;4;20;Jardim das Oliveiras;0,011363636
831;Fortaleza;1;4;20;Joao XXIII;0,011363636
832;Fortaleza;1;4;20;Joaquim Tavora;0,034090909
833;Fortaleza;1;4;20;Joquei Clube;0,034090909
834;Fortaleza;1;4;20;Jose Bonifacio;0,034090909
835;Fortaleza;1;4;20;Jose de Alencar;0,011363636
836;Fortaleza;1;4;20;Lagoa Sapiranga (Coite);0,045454545
837;Fortaleza;1;4;20;Maraponga;0,011363636
838;Fortaleza;1;4;20;Meireles;0,056818182
839;Fortaleza;1;4;20;Messejana;0,022727273
840;Fortaleza;1;4;20;Mondubim;0,045454545
841;Fortaleza;1;4;20;Monte Castelo;0,011363636
842;Fortaleza;1;4;20;Mucuripe;0,011363636
843;Fortaleza;1;4;20;Papicu;0,045454545
844;Fortaleza;1;4;20;Parque Dois Irmaos;0,011363636
845;Fortaleza;1;4;20;Parque Manibura;0,022727273
846;Fortaleza;1;4;20;Passare;0,034090909
847;Fortaleza;1;4;20;Planalto Ayrton Senna;0,034090909
848;Fortaleza;1;4;20;Praia de Iracema;0,022727273
849;Fortaleza;1;4;20;Sabiaguaba;0,011363636
850;Fortaleza;1;4;20;Serrinha;0,011363636
851;Fortaleza;1;4;20;Vila Peri;0,022727273
852;Fortaleza;1;4;21;Alagadico Novo;0,016949153
853;Fortaleza;1;4;21;Aldeota;0,033898305
854;Fortaleza;1;4;21;Amadeu Furtado;0,016949153
855;Fortaleza;1;4;21;Antonio Diogo;0,016949153
856;Fortaleza;1;4;21;Bairro de Fatima;0,050847458
857;Fortaleza;1;4;21;Barroso;0,016949153
858;Fortaleza;1;4;21;Bela Vista;0,016949153
859;Fortaleza;1;4;21;Benfica;0,016949153
860;Fortaleza;1;4;21;Cambeba;0,050847458
861;Fortaleza;1;4;21;Centro;0,016949153
862;Fortaleza;1;4;21;Cidade 2000;0,016949153
863;Fortaleza;1;4;21;Conjunto Prefeito Jose Walter;0,186440678
864;Fortaleza;1;4;21;Dionisio Torres;0,033898305
865;Fortaleza;1;4;21;Henrique Jorge;0,016949153
866;Fortaleza;1;4;21;Jardim das Oliveiras;0,016949153
867;Fortaleza;1;4;21;Joaquim Tavora;0,016949153
868;Fortaleza;1;4;21;Lagoa Redonda;0,033898305
869;Fortaleza;1;4;21;Lagoa Sapiranga (Coite);0,033898305
870;Fortaleza;1;4;21;Manuel Satiro;0,016949153
871;Fortaleza;1;4;21;Meireles;0,050847458
872;Fortaleza;1;4;21;Messejana;0,016949153
873;Fortaleza;1;4;21;Mondubim;0,118644068
874;Fortaleza;1;4;21;Mucuripe;0,033898305
875;Fortaleza;1;4;21;Parangaba;0,016949153
876;Fortaleza;1;4;21;Parque Dois Irmaos;0,016949153
877;Fortaleza;1;4;21;Parque Presidente Vargas;0,016949153
878;Fortaleza;1;4;21;Parquelandia;0,016949153
879;Fortaleza;1;4;21;Passare;0,016949153
880;Fortaleza;1;4;21;Patriolino Ribeiro;0,016949153
881;Fortaleza;1;4;21;Praia de Iracema;0,016949153
882;Fortaleza;1;4;21;Quintino Cunha;0,016949153
883;Fortaleza;1;4;21;Rodolfo Teofilo;0,016949153
884;Fortaleza;1;4;22;Aldeota;0,078947368
885;Fortaleza;1;4;22;Ancuri;0,026315789
886;Fortaleza;1;4;22;Autran Nunes;0,026315789
887;Fortaleza;1;4;22;Bairro de Fatima;0,026315789
888;Fortaleza;1;4;22;Benfica;0,052631579
889;Fortaleza;1;4;22;Conjunto Prefeito Jose Walter;0,105263158
890;Fortaleza;1;4;22;Fortaleza;0,026315789
891;Fortaleza;1;4;22;Joquei Clube;0,026315789
892;Fortaleza;1;4;22;Jose Bonifacio;0,026315789
893;Fortaleza;1;4;22;Lagoa Sapiranga (Coite);0,105263158
894;Fortaleza;1;4;22;Meireles;0,157894737
895;Fortaleza;1;4;22;Messejana;0,105263158
896;Fortaleza;1;4;22;Mondubim;0,078947368
897;Fortaleza;1;4;22;Parangaba;0,026315789
898;Fortaleza;1;4;22;Parreao;0,026315789
899;Fortaleza;1;4;22;Passare;0,026315789
900;Fortaleza;1;4;22;Planalto Ayrton Senna;0,026315789
901;Fortaleza;1;4;22;Sao Joao do Tauape;0,026315789
902;Fortaleza;1;4;22;Varjota;0,026315789
903;Fortaleza;1;4;23;Aeroporto;0,045454545
904;Fortaleza;1;4;23;Aldeota;0,045454545
905;Fortaleza;1;4;23;Bairro de Fatima;0,045454545
906;Fortaleza;1;4;23;Bonsucesso;0,045454545
907;Fortaleza;1;4;23;Centro;0,045454545
908;Fortaleza;1;4;23;Coco;0,045454545
909;Fortaleza;1;4;23;Conjunto Prefeito Jose Walter;0,136363636
910;Fortaleza;1;4;23;Edson Queiroz;0,045454545
911;Fortaleza;1;4;23;Farias Brito;0,045454545
912;Fortaleza;1;4;23;Lagoa Sapiranga (Coite);0,045454545
913;Fortaleza;1;4;23;Meireles;0,090909091
914;Fortaleza;1;4;23;Monte Castelo;0,090909091
915;Fortaleza;1;4;23;Pan Americano;0,045454545
916;Fortaleza;1;4;23;Parque Manibura;0,045454545
917;Fortaleza;1;4;23;Passare;0,090909091
918;Fortaleza;1;4;23;Sao Bento;0,045454545
919;Fortaleza;1;4;23;Serrinha;0,045454545
920;Fortaleza;2;5;0;Bairro de Fatima;0,111111111
921;Fortaleza;2;5;0;Centro;0,333333333
922;Fortaleza;2;5;0;Meireles;0,222222222
923;Fortaleza;2;5;0;Parangaba;0,111111111
924;Fortaleza;2;5;0;Passare;0,111111111
925;Fortaleza;2;5;0;Vila Uniao;0,111111111
926;Fortaleza;2;5;1;Aeroporto;0,066666667
927;Fortaleza;2;5;1;Autran Nunes;0,066666667
928;Fortaleza;2;5;1;Bairro de Fatima;0,066666667
929;Fortaleza;2;5;1;Coco;0,066666667
930;Fortaleza;2;5;1;Damas;0,066666667
931;Fortaleza;2;5;1;Fortaleza;0,066666667
932;Fortaleza;2;5;1;Jose de Alencar;0,066666667
933;Fortaleza;2;5;1;Lagoa Redonda;0,066666667
934;Fortaleza;2;5;1;Lagoa Sapiranga (Coite);0,133333333
935;Fortaleza;2;5;1;Meireles;0,2
936;Fortaleza;2;5;1;Mondubim;0,066666667
937;Fortaleza;2;5;1;Vicente Pinzon;0,066666667
938;Fortaleza;2;5;2;Aldeota;0,285714286
939;Fortaleza;2;5;2;Barra do Ceara;0,142857143
940;Fortaleza;2;5;2;Coco;0,142857143
941;Fortaleza;2;5;2;Edson Queiroz;0,285714286
942;Fortaleza;2;5;2;Serrinha;0,142857143
943;Fortaleza;2;5;3;Aldeota;0,142857143
944;Fortaleza;2;5;3;Centro;0,142857143
945;Fortaleza;2;5;3;Coco;0,142857143
946;Fortaleza;2;5;3;Meireles;0,285714286
